Sample.DateTime	Year	Month	Day	Hour	Minute	People	Notes.Dissolved.Oxygen	Source.Dissolved.Oxygen	Dissolved.Oxygen.Sensor.Issue	0m	0.1m	0.5m	0.5	1m	1.5m	2m	2.5m	3m	3.5m	4m	4.5m	5m	5.5m	6m	6.5m	7m	7.5m	8m	8.5m	9m	9.5m	10m	10.5m	11m	11.5m	12m	12.5m	13m	13.5m	14m	14.5m	15m	15.5m	16m	16.5m	17m	17.5m	18m	18.5m	19m	19.5m	20m	20.5m	21m	21.5m	22m	22.5m	23m	23.5m	24m	24.5m	25m	Bottom.Epi.m	Top.Hypo.m	DO.Span.mg.L	DO.Diff.mg.L	s.DO.Diff.mg.L	Epi.Length.m	Epi.Span.mg.L	Epi.Mean.DO.mg.L	Epi.sd.DO.mg.L	Epi.Slope.m.mg.L	Epi.Intercept.m	Epi.R2.adj	Meta.Length.m	Meta.Span.mg.L	Meta.Mean.DO.mg.L	Meta.sd.DO.mg.L	Meta.Slope.m.mg.L	Meta.Intercept.m	Meta.R2.adj	Hypo.Length.m	Hypo.Span.mg.L	Hypo.Mean.DO.mg.L	Hypo.sd.DO.mg.L	Hypo.Slope.m.mg.L	Hypo.Intercept.m	Hypo.R2.adj	Bottom.Mixed.m	Is.Mixed	Bottom.Oxic	Top.Anoxic	Is.Lake.Anoxic	Sample.DO.Status
2016-11-09 00:00:00	2016	11	9	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	7.7	NA	NA	NA	7.7	NA	7.6	NA	7.4	NA	7.2	NA	7.2	NA	7.1	NA	7.1	NA	7.1	NA	7.1	NA	7	NA	6.9	NA	6.9	NA	6.9	NA	6.9	NA	6.8	NA	6.8	NA	6.7	NA	6.8	NA	6.7	NA	4.5	NA	0	NA	0	NA	0	NA	0	0	NA	24.5	NA	7.7	NA	NA	24.5	7.7	5.61923076923077	2.85405244952075	3.44360322019425	-31.8311704027069	0.583907264406821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19.5	20.5	TRUE	oxic
2016-11-09 12:00:00	2016	11	9	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-10 12:00:00	2016	11	10	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-11 12:00:00	2016	11	11	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-11 15:17:00	2016	11	11	15	17	Robin's sampling team	NA	MEMO: 2013-2019 Rohwer Team manual profiles (YSI Pro-Plus POSEIDON), Robin Rohwer QCed	FALSE	8.13	NA	NA	NA	8.03	NA	7.95	NA	7.9	NA	7.83	NA	7.86	NA	7.8	NA	7.82	NA	7.83	NA	7.84	NA	7.81	NA	7.87	NA	7.88	NA	7.87	NA	7.87	NA	7.86	NA	7.86	NA	7.84	NA	7.85	NA	7.86	NA	7.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.5	10.5	0.330000000000001	0.0675714285714291	0.118283356314202	6.5	0.330000000000001	7.92857142857143	0.117675906827265	19.3103448275863	-156.103448275862	0.884508253094912	4	0.0300000000000002	7.825	0.0129099444873581	499.999999999966	-3920.99999999974	-0.439999999999998	14.5	0.04	7.861	0.0119721899973787	323.529411764668	-2558.76470588205	0.562367864693482	20	1	20	NA	FALSE	oxic
2016-11-12 12:00:00	2016	11	12	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	5.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-13 12:00:00	2016	11	13	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-14 12:00:00	2016	11	14	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-15 12:00:00	2016	11	15	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	8.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-16 12:00:00	2016	11	16	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	8.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-16 15:19:00	2016	11	16	15	19	Robin's sampling team	NA	MEMO: 2013-2019 Rohwer Team manual profiles (YSI Pro-Plus POSEIDON), Robin Rohwer QCed	FALSE	8.17	NA	NA	NA	7.89	NA	7.94	NA	7.8	NA	7.56	NA	7.28	NA	7	NA	7.17	NA	7.13	NA	7.38	NA	7.25	NA	7.12	NA	7.06	NA	7.33	NA	6.91	NA	6.91	NA	7.18	NA	6.92	NA	7.08	NA	7.11	NA	7.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	14.5	1.26	0.395952380952381	0.388804827823928	13.5	1.17	7.43428571428571	0.373727878907271	14.0172520024646	-110.708256315465	0.607484277719207	1	NA	NA	NA	NA	NA	NA	10.5	0.27	7.03833333333333	0.107222510074455	-63.6363636363637	430.39393939394	-0.156028662552291	20	1	20	NA	FALSE	oxic
2016-11-17 12:00:00	2016	11	17	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-18 12:00:00	2016	11	18	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-19 12:00:00	2016	11	19	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-20 12:00:00	2016	11	20	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-21 12:00:00	2016	11	21	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	11.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-22 12:00:00	2016	11	22	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-23 12:00:00	2016	11	23	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-24 12:00:00	2016	11	24	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-25 12:00:00	2016	11	25	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	6.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-26 12:00:00	2016	11	26	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	8.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-27 12:00:00	2016	11	27	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-28 12:00:00	2016	11	28	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-29 12:00:00	2016	11	29	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	8.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-11-30 12:00:00	2016	11	30	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-01 12:00:00	2016	12	1	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-02 12:00:00	2016	12	2	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-03 12:00:00	2016	12	3	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-04 12:00:00	2016	12	4	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-05 12:00:00	2016	12	5	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	7.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-07 12:00:00	2016	12	7	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	9.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-09 12:00:00	2016	12	9	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	9.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-10 12:00:00	2016	12	10	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	11.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2016-12-12 12:00:00	2016	12	12	12	0	David Buoy	D-Opto sensor	NTL-LTER: 2006-2019 Mendota Buoy .5m sampling, dt2 in EDI package ID knb-lter-ntl.129.31	FALSE	NA	NA	NA	10.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA
2017-02-06 00:00:00	2017	2	6	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	15.5	NA	NA	NA	13.6	NA	13.5	NA	13.3	NA	13.3	NA	13.3	NA	13.4	NA	13.3	NA	13.3	NA	13.3	NA	13	NA	11.5	NA	11.1	NA	10.9	NA	10.7	NA	10.3	NA	9.3	NA	8.6	NA	6.6	NA	4.4	NA	5.3	NA	3.2	NA	2.1	NA	0.6	NA	0.3	NA	NA	10.5	14.5	15.2	8.45727272727273	3.64619491713449	10.5	2.5	13.5272727272727	0.67095589883525	7.74647887323939	-109.788732394366	0.341321127266195	4	0.800000000000001	11.05	0.341565025531987	3.84615384615383	-54.9999999999999	0.948571428571428	10.5	10	5.07	3.58393018285172	0.856253243383498	-23.8412039439543	0.970066317450856	9.5	0	19.5	22.5	TRUE	oxic
2017-04-17 00:00:00	2017	4	17	0	0	NTL-LTER Basecrew	NA	NTL-LTER: 1995-2020 Basecrew manual profiles, dt1 in EDI package ID knb-lter-ntl.29.29	FALSE	12.8	NA	NA	NA	13.3	NA	13.2	NA	13.2	NA	12.9	NA	12.7	NA	12.7	NA	12.6	NA	12.6	NA	12.6	NA	12.6	NA	12.6	NA	12.6	NA	12.6	NA	12.5	NA	12.5	NA	12.5	NA	12.5	NA	12.5	NA	12.5	NA	12.4	NA	12.3	NA	12.1	NA	11.8	NA	11.7	11.7	NA	3.5	13.5	1.6	0.875	0.401229172026223	3.5	0.5	13.125	0.221735578260834	-9.09090909090917	117.818181818183	0.115254237288133	10	0.300000000000001	12.65	0.0971825315807552	42.307692307692	-543.692307692304	0.485026737967906	11.5	0.800000000000001	12.25	0.334392257413628	11.9504699927692	-165.851590744756	0.762469055638982	6.5	0	24.5	NA	FALSE	oxic
